Employee ID,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,Years of Experience
fffe32003500370038003000,Female,Service,No,3,7.0,7.8,0.57,16.068493150684933
fffe31003600300034003300,Female,Service,No,2,3.0,5.0,0.44,15.808219178082192
fffe32003300380035003300,Male,Product,No,3,6.0,7.9,0.7,15.961643835616439
fffe32003900300032003600,Female,Service,Yes,1,2.0,4.1,0.18,15.553424657534247
fffe3500300032003700,Female,Product,Yes,1,3.0,5.3,0.32,15.7013698630137
fffe3900360038003700,Male,Service,Yes,2,3.0,5.8,0.46,16.095890410958905
fffe31003200320039003300,Female,Service,Yes,1,2.0,3.1,0.18,15.567123287671233
fffe32003200350036003100,Female,Service,Yes,1,4.0,4.1,0.18,15.70958904109589
fffe33003200360039003400,Female,Product,No,2,4.0,6.0,0.54,16.0
fffe31003600330036003200,Female,Service,Yes,2,4.0,5.3,0.3,15.87945205479452
fffe33003200320034003300,Female,Service,No,2,3.0,5.2,0.46,16.16986301369863
fffe31003700310032003900,Male,Service,No,3,6.0,7.8,0.64,16.43013698630137
fffe3900340032003700,Female,Service,Yes,2,5.0,4.7,0.34,16.153424657534245
fffe33003400350039003900,Male,Service,Yes,2,3.0,5.4,0.47,15.789041095890411
fffe32003300380030003800,Male,Service,Yes,1,2.0,4.9,0.39,15.89041095890411
fffe3400340036003200,Male,Service,No,3,7.0,9.3,0.79,15.895890410958904
fffe33003400380035003100,Female,Product,No,4,7.0,7.2,0.67,15.616438356164384
fffe32003700330030003300,Female,Product,Yes,3,4.0,4.9,0.42,15.786301369863013
fffe31003900310038003700,Female,Service,Yes,2,3.0,4.2,0.3,15.819178082191781
fffe31003700360033003000,Male,Service,Yes,1,3.0,6.4,0.49,16.205479452054796
fffe32003400360032003000,Male,Product,Yes,0,1.0,1.2,0.05,15.613698630136986
fffe3900300032003100,Male,Service,No,3,7.0,8.1,0.82,16.317808219178083
fffe33003000330031003200,Male,Service,No,3,6.0,8.7,0.69,16.49041095890411
fffe3800390036003600,Male,Product,Yes,3,4.0,5.5,0.45,16.45205479452055
fffe31003800320031003500,Female,Service,No,2,4.0,6.6,0.61,15.931506849315069
fffe31003900300037003600,Male,Service,Yes,1,4.0,4.9,0.35,16.383561643835616
fffe32003400350031003700,Female,Service,Yes,1,3.0,4.8,0.3,16.367123287671234
fffe31003800350037003400,Female,Service,Yes,1,2.0,3.9,0.28,15.613698630136986
fffe32003800360038003200,Female,Service,No,3,6.0,8.6,0.74,15.73972602739726
fffe31003300320031003600,Male,Service,Yes,2,5.0,6.6,0.59,16.043835616438358
fffe3600330032003300,Male,Product,Yes,4,8.0,6.7,0.59,15.72054794520548
fffe31003900350033003700,Female,Service,Yes,4,6.0,7.4,0.67,16.295890410958904
fffe32003800380034003700,Male,Service,Yes,1,1.0,1.8,0.05,16.112328767123287
fffe32003600390036003800,Male,Service,Yes,2,4.0,5.2,0.29,16.435616438356163
fffe3600370036003800,Male,Product,Yes,2,4.0,6.5,0.43,15.594520547945205
fffe3400370031003400,Female,Service,No,2,4.0,5.8,0.39,15.884931506849314
fffe3700370030003200,Male,Product,Yes,1,2.0,2.1,0.16,15.786301369863013
fffe31003500360039003300,Female,Service,No,1,4.0,5.1,0.41,15.610958904109589
fffe31003800350032003900,Female,Service,Yes,0,1.0,1.9,0.07,15.887671232876713
fffe3600350030003500,Male,Product,Yes,2,5.0,5.9,0.35,15.975342465753425
fffe32003800320030003300,Male,Product,No,4,9.0,9.0,1.0,15.852054794520548
fffe33003100310034003500,Male,Service,No,2,4.0,3.0,0.22,16.487671232876714
fffe370030003500,Male,Service,No,4,8.0,8.8,0.73,15.723287671232876
fffe3400350031003000,Female,Service,No,1,5.0,5.9,0.56,15.953424657534246
fffe3500340031003900,Male,Product,Yes,3,5.0,5.8,0.51,15.827397260273973
fffe3900350031003300,Female,Product,Yes,3,5.0,5.9,0.43,15.868493150684932
fffe32003800330032003600,Female,Service,Yes,2,4.0,4.9,0.45,15.95890410958904
fffe33003400370034003200,Male,Product,No,2,4.0,6.0,0.55,16.495890410958904
fffe33003100340036003600,Female,Product,Yes,0,1.0,1.6,0.02,16.07123287671233
fffe3600340030003700,Male,Product,No,2,5.0,7.2,0.56,15.89041095890411
fffe3700380035003600,Male,Product,Yes,1,2.0,4.8,0.42,15.802739726027397
fffe31003000360034003100,Female,Service,Yes,1,3.0,6.1,0.39,15.978082191780821
fffe390031003900,Female,Service,No,4,8.0,9.1,0.75,16.317808219178083
fffe33003400360031003400,Female,Product,Yes,2,4.0,5.4,0.31,16.03835616438356
fffe32003000360034003000,Female,Service,Yes,2,4.0,3.4,0.27,15.810958904109588
fffe3100370039003600,Male,Service,Yes,0,1.0,3.9,0.2,15.904109589041095
fffe3200360038003600,Male,Service,Yes,5,9.0,10.0,0.98,15.67123287671233
fffe31003000330030003000,Female,Product,No,4,7.0,7.7,0.59,15.684931506849315
fffe32003400330030003800,Female,Service,No,2,6.0,6.5,0.57,16.361643835616437
fffe31003200330038003200,Male,Service,Yes,3,6.0,6.1,0.44,15.613698630136986
fffe33003200310036003400,Male,Service,No,1,4.0,5.1,0.36,15.758904109589041
fffe3900300038003400,Male,Product,No,4,8.0,8.7,0.78,15.98904109589041
fffe32003800370030003400,Female,Product,No,0,1.0,1.5,0.02,16.243835616438357
fffe31003000360033003900,Male,Service,Yes,4,8.0,5.9,0.7,16.30958904109589
fffe31003600310036003800,Female,Service,No,2,6.0,8.9,0.76,16.076712328767123
fffe33003300360036003200,Female,Service,Yes,2,4.0,3.4,0.25,16.4027397260274
fffe3800370037003100,Male,Product,No,3,6.0,5.2,0.43,15.838356164383562
fffe31003300330031003500,Male,Product,No,2,4.0,5.7,0.34,16.052054794520547
fffe3800340033003700,Male,Service,No,4,6.0,7.8,0.6,15.534246575342467
fffe32003100300035003600,Male,Service,Yes,1,1.0,0.9,0.04,16.336986301369862
fffe31003400310039003800,Female,Service,No,3,7.0,5.9,0.74,16.484931506849314
fffe360032003400,Male,Product,No,5,9.0,8.2,0.75,16.117808219178084
fffe31003400300038003200,Male,Service,Yes,2,6.0,6.1,0.53,16.47945205479452
fffe32003700330039003100,Female,Product,No,2,6.0,7.4,0.51,16.2986301369863
fffe31003400300035003500,Female,Service,No,2,4.0,6.0,0.42,16.4986301369863
fffe32003000360030003600,Female,Service,Yes,1,4.0,6.4,0.45,15.772602739726027
fffe32003100370032003500,Female,Service,No,4,7.0,7.8,0.7,16.17808219178082
fffe33003200300031003600,Female,Product,No,3,5.0,5.9,0.38,15.841095890410958
fffe31003400330032003900,Male,Service,Yes,1,3.0,6.0,0.49,16.273972602739725
fffe32003900330030003300,Female,Service,Yes,0,1.0,2.9,0.08,15.767123287671232
fffe32003500330031003800,Female,Service,Yes,2,3.0,3.9,0.24,16.03287671232877
fffe32003900370035003600,Female,Service,No,2,5.0,6.2,0.47,15.904109589041095
fffe32003800300032003900,Male,Service,Yes,3,5.0,7.1,0.61,15.712328767123287
fffe31003100380038003900,Male,Product,Yes,2,5.0,7.0,0.54,16.167123287671235
fffe3500330034003300,Male,Service,No,2,4.0,5.6,0.48,16.432876712328767
fffe3900350036003900,Female,Service,No,3,8.0,9.0,0.77,16.443835616438356
fffe33003300360039003000,Female,Product,No,2,6.0,6.9,0.7,16.087671232876712
fffe3800300039003400,Male,Product,Yes,3,5.0,5.9,0.41,16.28219178082192
fffe32003400310038003100,Male,Service,Yes,1,3.0,4.4,0.35,16.013698630136986
fffe3900380034003000,Male,Product,Yes,3,4.0,7.5,0.59,16.295890410958904
fffe32003900330036003000,Female,Product,Yes,2,3.0,6.3,0.48,15.96986301369863
fffe31003500360039003800,Female,Service,No,3,6.0,7.5,0.64,16.087671232876712
fffe3400310033003900,Female,Service,Yes,2,4.0,6.4,0.54,16.068493150684933
fffe33003200370034003800,Male,Product,Yes,1,5.0,6.6,0.52,15.923287671232877
fffe31003800310032003300,Male,Product,No,2,4.0,6.4,0.52,16.216438356164385
fffe3200390031003000,Female,Service,Yes,2,5.0,5.9,0.65,16.164383561643834
fffe31003700330030003000,Male,Service,No,3,8.0,9.0,0.98,15.986301369863014
fffe3400370034003500,Male,Product,No,2,4.0,6.2,0.47,16.38082191780822
fffe31003600330033003500,Female,Product,Yes,1,3.0,5.9,0.42,15.835616438356164
fffe31003200390030003200,Female,Product,Yes,3,6.0,6.2,0.38,15.832876712328767
fffe31003600370036003200,Male,Service,Yes,3,5.0,7.3,0.5,15.531506849315068
fffe31003000350035003300,Female,Service,Yes,1,3.0,5.9,0.33,16.476712328767125
fffe31003700300039003600,Female,Product,Yes,3,5.0,5.1,0.34,15.857534246575343
fffe32003300360031003100,Female,Service,No,5,9.0,8.0,0.72,15.967123287671233
fffe31003200360034003100,Male,Product,Yes,3,5.0,5.3,0.48,16.246575342465754
fffe32003400360032003300,Female,Service,Yes,2,6.0,6.3,0.54,16.46027397260274
fffe3400320036003700,Female,Service,Yes,3,4.0,4.6,0.27,16.18904109589041
fffe32003700380031003100,Female,Product,No,2,4.0,8.0,0.68,16.18082191780822
fffe31003300370038003700,Male,Service,No,1,4.0,5.7,0.54,15.723287671232876
fffe33003000350036003100,Female,Service,No,2,5.0,6.8,0.63,15.608219178082193
fffe32003200300031003000,Female,Service,No,2,4.0,5.9,0.37,15.72054794520548
fffe33003300330038003000,Female,Service,No,2,3.0,4.0,0.24,15.66027397260274
fffe32003600300036003500,Female,Service,Yes,3,5.0,4.6,0.4,16.202739726027396
fffe3800380033003200,Female,Product,No,2,3.0,5.3,0.44,16.18082191780822
fffe33003000390035003100,Male,Service,No,3,8.0,8.8,0.74,16.2
fffe31003300370032003600,Female,Service,No,4,8.0,9.1,0.82,16.156164383561645
fffe3800390031003500,Female,Service,No,2,3.0,4.0,0.28,16.063013698630137
fffe3900380036003100,Male,Service,No,3,6.0,5.9,0.44,15.73972602739726
fffe31003400300038003000,Male,Service,No,2,6.0,7.5,0.63,16.394520547945206
fffe33003300360038003500,Female,Service,No,3,5.0,7.3,0.59,16.506849315068493
fffe3700380031003700,Female,Service,Yes,1,4.0,6.1,0.39,15.73150684931507
fffe32003700360034003700,Male,Product,No,4,7.0,6.9,0.66,15.956164383561644
fffe33003300390036003000,Female,Service,No,4,8.0,7.4,0.75,16.424657534246574
fffe31003700370032003500,Male,Service,No,3,6.0,7.6,0.64,15.967123287671233
fffe32003200350039003000,Male,Product,No,3,7.0,9.3,0.76,16.054794520547944
fffe32003600360038003000,Male,Service,Yes,3,6.0,8.1,0.61,16.112328767123287
fffe32003700300038003900,Female,Service,Yes,2,4.0,5.4,0.31,15.95068493150685
fffe31003200390039003600,Male,Service,No,2,5.0,6.5,0.49,16.43013698630137
fffe31003500340033003000,Female,Product,Yes,2,3.0,5.3,0.43,16.221917808219178
fffe3300300035003700,Female,Product,No,2,3.0,2.2,0.15,15.98904109589041
fffe32003200360039003200,Female,Service,Yes,2,5.0,4.6,0.31,16.41917808219178
fffe32003000340031003100,Male,Product,No,3,7.0,5.9,0.61,16.054794520547944
fffe33003200360033003300,Male,Service,Yes,1,3.0,5.9,0.44,15.652054794520549
fffe31003900300037003300,Female,Service,Yes,1,3.0,5.5,0.44,15.61917808219178
fffe33003000310037003300,Female,Service,Yes,3,5.0,7.5,0.58,15.728767123287671
fffe3500340039003300,Female,Product,No,3,5.0,7.8,0.68,16.443835616438356
fffe31003600370039003100,Female,Service,Yes,3,6.0,5.9,0.38,16.383561643835616
fffe3200350036003200,Male,Service,No,1,4.0,7.1,0.51,15.797260273972602
fffe31003700380039003200,Male,Service,Yes,2,4.0,4.4,0.39,16.216438356164385
fffe32003200330039003900,Female,Service,Yes,2,4.0,5.1,0.37,16.224657534246575
fffe3900300035003000,Male,Service,No,1,2.0,1.3,0.02,16.013698630136986
fffe3200360033003600,Female,Service,Yes,4,8.0,6.6,0.63,15.602739726027398
fffe33003000310038003500,Female,Product,No,0,1.0,3.8,0.21,16.005479452054793
fffe32003100350039003100,Male,Service,Yes,3,6.0,6.8,0.65,16.09041095890411
fffe3200300033003800,Male,Service,Yes,4,6.0,7.1,0.6,16.339726027397262
fffe33003100330030003100,Female,Product,Yes,2,3.0,6.0,0.49,15.761643835616438
fffe32003200390037003300,Female,Service,No,4,8.0,9.2,0.77,15.575342465753424
fffe32003700390030003900,Male,Product,No,2,6.0,7.5,0.61,15.706849315068494
fffe33003100330032003800,Male,Service,Yes,2,2.0,1.8,0.1,16.306849315068494
fffe33003400320030003500,Female,Service,Yes,2,4.0,5.0,0.42,16.202739726027396
fffe31003600330038003900,Male,Service,Yes,2,4.0,5.0,0.3,15.917808219178083
fffe32003800320032003900,Female,Service,No,2,4.0,5.7,0.33,15.986301369863014
fffe31003800300035003200,Male,Service,Yes,2,5.0,8.8,0.74,16.101369863013698
fffe32003900350031003400,Male,Service,Yes,1,2.0,2.3,0.15,16.28767123287671
fffe3700390033003400,Female,Service,Yes,2,6.0,6.9,0.65,16.50958904109589
fffe31003200320038003900,Male,Service,No,2,4.0,7.5,0.56,16.26027397260274
fffe31003000310034003500,Female,Service,Yes,1,4.0,5.3,0.35,16.12054794520548
fffe3200300034003300,Male,Service,Yes,1,2.0,1.0,0.0,16.06027397260274
fffe3100390039003500,Female,Service,Yes,1,2.0,5.9,0.27,15.64931506849315
fffe32003100300032003300,Male,Product,Yes,0,1.0,4.4,0.23,15.893150684931507
fffe31003600330034003800,Male,Product,Yes,3,7.0,8.5,0.71,16.01095890410959
fffe31003500350033003600,Male,Product,Yes,2,4.0,5.7,0.5,16.471232876712328
fffe32003500310030003600,Male,Product,Yes,2,4.0,6.2,0.48,16.443835616438356
fffe32003900330031003700,Male,Service,No,3,5.0,7.1,0.68,16.405479452054795
fffe31003400320033003300,Female,Service,Yes,2,4.0,6.3,0.42,15.7013698630137
fffe32003700340033003000,Female,Service,No,1,4.0,6.9,0.51,15.523287671232877
fffe3100340037003900,Female,Service,No,3,6.0,7.9,0.81,16.35890410958904
fffe3200360036003300,Female,Service,Yes,2,3.0,5.0,0.28,16.32054794520548
fffe3100360038003100,Male,Product,Yes,3,7.0,5.9,0.86,15.67123287671233
fffe3200310034003500,Female,Service,Yes,3,6.0,6.3,0.55,16.172602739726027
fffe32003800340030003500,Male,Service,No,4,8.0,7.8,0.64,16.167123287671235
fffe32003600320035003800,Female,Service,Yes,3,6.0,7.7,0.57,16.323287671232876
fffe32003600310036003300,Female,Service,No,4,8.0,8.2,0.79,15.531506849315068
fffe32003700370030003200,Male,Product,Yes,1,2.0,4.6,0.34,16.493150684931507
fffe32003900360033003400,Female,Service,No,3,4.0,4.2,0.33,15.934246575342465
fffe3600360030003500,Female,Service,Yes,2,3.0,4.3,0.38,15.72054794520548
fffe31003600350034003500,Male,Product,Yes,0,1.0,0.0,0.0,15.816438356164383
fffe32003400300039003200,Male,Service,Yes,2,6.0,5.6,0.51,16.336986301369862
fffe33003300380031003700,Female,Product,No,2,4.0,7.0,0.57,15.594520547945205
fffe3900360035003200,Male,Service,No,3,7.0,6.9,0.52,15.673972602739726
fffe32003400360030003900,Female,Service,Yes,1,3.0,4.7,0.35,15.643835616438356
fffe32003400360030003300,Male,Service,No,2,4.0,6.6,0.44,16.153424657534245
fffe32003700360037003300,Male,Service,Yes,4,7.0,7.2,0.6,15.632876712328768
fffe33003100370037003500,Female,Service,Yes,2,5.0,4.9,0.37,15.8
fffe32003200360033003800,Female,Service,No,2,5.0,6.7,0.57,16.317808219178083
fffe3500380039003300,Female,Service,Yes,3,6.0,8.4,0.65,16.224657534246575
fffe32003300380036003900,Male,Service,No,2,5.0,5.9,0.54,16.197260273972603
fffe3600320031003100,Male,Service,Yes,2,5.0,6.3,0.58,15.638356164383561
fffe32003000320035003000,Female,Service,Yes,2,4.0,4.8,0.41,16.104109589041094
fffe3900360038003100,Female,Service,Yes,0,1.0,5.1,0.29,16.413698630136988
fffe3300330031003200,Female,Service,No,2,4.0,4.4,0.39,15.797260273972602
fffe33003100350030003000,Male,Service,No,4,7.0,7.9,0.7,16.175342465753424
fffe310034003900,Male,Service,No,2,3.0,6.3,0.5,15.846575342465753
fffe3300340034003100,Female,Service,Yes,1,3.0,4.7,0.23,15.98904109589041
fffe31003400380032003900,Male,Service,No,4,8.0,7.1,0.61,16.334246575342465
fffe33003300340031003000,Female,Service,Yes,3,5.0,3.8,0.3,15.7013698630137
fffe33003000340034003600,Female,Service,Yes,2,4.0,8.1,0.62,15.805479452054794
fffe32003800350033003500,Female,Service,Yes,2,5.0,7.1,0.5,16.068493150684933
fffe3200310033003600,Female,Service,Yes,5,9.0,9.5,1.0,16.235616438356164
fffe3100370034003600,Female,Service,Yes,1,1.0,1.7,0.04,16.005479452054793
fffe31003600300034003900,Male,Service,No,3,4.0,6.9,0.7,16.167123287671235
fffe31003800380033003500,Male,Service,No,4,8.0,5.9,0.71,15.7013698630137
fffe3500310035003000,Female,Service,Yes,0,1.0,0.0,0.0,15.624657534246575
fffe3600380035003900,Female,Service,Yes,2,4.0,3.7,0.32,16.46027397260274
fffe32003700380038003900,Female,Product,No,3,6.0,6.9,0.54,15.693150684931506
fffe32003200350034003100,Male,Service,Yes,2,5.0,5.9,0.46,16.076712328767123
fffe31003300320034003900,Female,Service,No,1,4.0,6.0,0.39,15.778082191780822
fffe33003300330032003300,Male,Service,Yes,4,7.0,8.4,0.83,15.72054794520548
fffe31003200360031003500,Female,Product,Yes,0,1.0,0.7,0.02,16.378082191780823
fffe32003600330033003600,Male,Product,No,1,2.0,2.7,0.21,16.293150684931508
fffe31003600350039003400,Male,Product,No,3,6.0,5.9,0.66,15.934246575342465
fffe3300340036003400,Female,Product,Yes,0,2.0,1.8,0.13,15.610958904109589
fffe32003900340034003600,Female,Product,Yes,0,1.0,0.0,0.02,16.52054794520548
fffe31003300390039003200,Female,Service,No,2,4.0,5.8,0.34,16.12054794520548
fffe31003400320033003600,Male,Service,Yes,2,2.0,3.4,0.16,15.789041095890411
fffe32003900320032003300,Male,Product,No,3,7.0,6.8,0.59,15.87945205479452
fffe31003500380038003200,Female,Service,No,3,6.0,7.3,0.51,15.676712328767124
fffe31003800340039003500,Female,Service,Yes,1,3.0,4.5,0.39,15.616438356164384
fffe31003900370039003300,Male,Service,Yes,2,6.0,6.8,0.58,16.312328767123287
fffe31003400360039003600,Male,Service,No,3,7.0,8.6,0.73,15.95890410958904
fffe31003300340037003100,Female,Service,Yes,2,4.0,5.9,0.28,15.764383561643836
fffe31003000310033003400,Female,Service,Yes,3,6.0,6.5,0.42,16.323287671232876
fffe3800350035003900,Female,Service,Yes,1,2.0,5.2,0.46,15.98082191780822
fffe32003200340032003300,Female,Product,No,2,3.0,3.0,0.23,16.427397260273974
fffe33003400370030003000,Male,Service,No,3,6.0,6.8,0.5,15.586301369863014
fffe3700360030003900,Male,Product,Yes,5,10.0,9.9,1.0,16.38082191780822
fffe31003300310035003200,Male,Service,Yes,2,3.0,5.7,0.47,16.095890410958905
fffe33003400370037003500,Male,Service,Yes,3,7.0,6.9,0.58,16.224657534246575
fffe32003200350032003800,Male,Service,No,4,7.0,8.0,0.73,16.008219178082193
fffe31003900370039003100,Female,Product,Yes,0,2.0,5.9,0.24,15.857534246575343
fffe31003400340037003000,Female,Service,Yes,2,3.0,5.1,0.29,16.471232876712328
fffe33003300390037003200,Female,Service,No,2,4.0,6.4,0.47,15.961643835616439
fffe3600340038003500,Male,Service,Yes,2,3.0,4.2,0.26,16.117808219178084
fffe33003000300035003300,Male,Service,Yes,3,6.0,6.3,0.54,16.416438356164385
fffe3900390035003100,Male,Product,Yes,1,1.0,4.2,0.21,15.92876712328767
fffe3900300037003500,Female,Service,No,3,5.0,7.3,0.52,16.054794520547944
fffe33003000330033003900,Male,Service,Yes,0,1.0,3.9,0.28,15.616438356164384
fffe31003400340039003700,Male,Service,No,3,7.0,6.3,0.56,16.364383561643837
fffe32003200340037003700,Female,Product,Yes,3,4.0,4.0,0.35,15.873972602739727
fffe32003700350035003000,Female,Service,Yes,2,4.0,6.3,0.44,16.106849315068494
fffe31003800310033003500,Male,Service,Yes,3,6.0,5.5,0.51,16.019178082191782
fffe31003300300031003900,Female,Service,No,4,4.0,5.9,0.55,16.254794520547946
fffe3600330033003000,Male,Service,Yes,3,5.0,5.8,0.45,15.997260273972604
fffe33003100360030003100,Male,Product,Yes,2,3.0,4.9,0.27,16.284931506849315
fffe32003800380039003600,Female,Product,No,2,4.0,7.8,0.67,15.857534246575343
fffe31003500320030003400,Male,Service,Yes,2,3.0,5.8,0.5,16.39178082191781
fffe33003400310030003100,Female,Service,No,2,6.0,6.9,0.53,16.484931506849314
fffe3800330039003000,Male,Service,No,2,5.0,8.7,0.68,15.687671232876712
fffe32003500380034003200,Female,Service,No,1,3.0,6.3,0.52,15.964383561643835
fffe31003900350037003700,Male,Service,Yes,2,4.0,3.1,0.17,15.687671232876712
fffe33003100370037003300,Female,Service,Yes,2,3.0,4.6,0.23,16.306849315068494
fffe33003100360035003600,Male,Product,No,1,1.0,5.0,0.28,16.405479452054795
fffe320033003000,Male,Service,Yes,2,3.0,3.3,0.11,16.50958904109589
fffe32003600300031003700,Female,Service,Yes,3,5.0,7.6,0.54,15.871232876712329
fffe3900350039003700,Male,Product,No,4,4.0,5.9,0.67,15.852054794520548
fffe31003200380032003100,Female,Service,Yes,1,4.0,5.1,0.37,16.295890410958904
fffe33003200350035003400,Male,Service,Yes,0,2.0,3.3,0.21,15.53972602739726
fffe32003400300037003400,Female,Product,No,1,2.0,2.5,0.18,15.871232876712329
fffe31003400340039003900,Male,Service,No,2,5.0,6.8,0.57,16.421917808219177
fffe31003800370037003600,Female,Service,Yes,3,6.0,6.5,0.47,15.550684931506849
fffe32003400320038003700,Male,Product,No,1,2.0,4.3,0.33,16.315068493150687
fffe31003400390039003600,Female,Service,No,2,5.0,7.1,0.53,16.243835616438357
fffe31003500320032003900,Female,Product,No,2,2.0,4.0,0.2,16.424657534246574
fffe31003800330031003000,Female,Product,No,1,2.0,0.0,0.0,16.246575342465754
fffe32003500340030003500,Female,Service,No,3,6.0,8.4,0.69,16.438356164383563
fffe32003900390032003500,Male,Service,Yes,1,2.0,6.0,0.36,16.202739726027396
fffe3600350030003900,Female,Product,Yes,2,4.0,5.4,0.34,15.953424657534246
fffe32003300370036003200,Male,Service,No,3,5.0,7.3,0.53,16.087671232876712
